Barycentric data loading time: 592.413316ms
Removing database directory samurai.db
Database directory samurai.db removed
Feeding update tasks to 16 workers
Block: 18908895 phase:modifiedaccounts accounts: 385 time: 3.241304274s
Fetching balances for 385 accounts
Fetched balances for 385 accounts
Block: 18908895 phase:balances accounts: 385 time: 24.23991ms
Block 18908899 account 0xEBffCB5996D1aa2c51Ba13A478072a63b4044BE7 time: 57.407653ms
Block 18908899 account 0xEa88A2FbDe745923a9c3B72eE695DA00c0Da453c time: 57.597472ms
Block 18908899 account 0xE4eDb277e41dc89aB076a1F049f4a3EfA700bCE8 time: 73.090053ms
Block 18908899 account 0xEc441E1de91Dea1b1F18898EffDF3E766BA934D3 time: 54.231208ms
Block 18908899 account 0xDe5511C2fFeC1521eDcAaa174D5D5Cd60636ed95 time: 83.810535ms
Block 18908899 account 0xF19308F923582A6f7c465e5CE7a9Dc1BEC6665B1 time: 48.436098ms
Block 18908899 account 0xf081470f5C6FBCCF48cC4e5B82Dd926409DcdD67 time: 48.834995ms
Block 18908899 account 0xE931b03260B2854e77e8dA8378A1BC017b13cb97 time: 85.123616ms
Block 18908899 account 0xF3dE3C0d654FDa23daD170f0f320a92172509127 time: 52.750947ms
Block 18908899 account 0xeE7f2D8257Aa658c5895796f070e4046bA8Fb37e time: 66.888996ms
Block 18908899 account 0xF5892eBE0D99c8A70a207fcD7E2e21172D674528 time: 1.097128216s
Block 18908899 account 0xfC98e825A2264D890F9a1e68ed50E1526abCcacD time: 1.080506291s
Block 18908899 account 0xfB3b7876a83B78b6ef7EcD90dF203fc8543d9589 time: 1.084205367s
Block 18908899 account 0xf951E335afb289353dc249e82926178EaC7DEd78 time: 1.096091256s
Block 18908899 account 0xf65573b0c66Fd992A3fa3D54B819243Cf524cFF8 time: 1.098356144s
Block 18908899 account 0xf9Ac535B6192D33DD5BCB4d088e1C11DeA9B7c3B time: 1.084538622s
Block 18908899 account 0xF411903cbC70a74d22900a5DE66A2dda66507255 time: 1.11594528s
Block 18908899 account 0xFfE203b59393593965842439ce1E7D7c78109b46 time: 1.080543547s
Block 18908899 account 0xfE263102682933297CB65dC813E5193249769251 time: 1.082246581s
Block 18908899 account 0xF8B1378579659D8F7EE5f3C929c2f3E332E41Fd6 time: 1.102294218s
Block 18908899 account 0xFE2F4A5a2cF57CA14102C2d553CeFCa67df9aCF7 time: 1.083926583s
Block 18908899 account 0xFB010D7Eeb0d12b3B90ca9C9872039dCdD97FcE5 time: 1.089321842s
Block: 18908900 phase:modifiedaccounts accounts: 460 time: 3.626323977s
Fetching balances for 460 accounts
Fetched balances for 460 accounts
Block: 18908900 phase:balances accounts: 460 time: 19.71509ms
Block 18908900 account 0x042523DB4F3Effc33d2742022B2490258494f8B3 time: 48.750597ms
Block 18908900 account 0x00Cf862522A8cABb634EDF455037A07FAbb809DD time: 53.3976ms
Block 18908900 account 0x036676389e48133B63a802f8635AD39E752D375D time: 53.527888ms
Block 18908900 account 0x046EeE2cc3188071C02BfC1745A6b17c656e3f3d time: 53.45415ms
Block 18908900 account 0x03C502a308B627910AB47319062D424C1A6172a4 time: 53.440813ms
Block 18908900 account 0x0016f19D96884033eed59eE2ca6165F7B24CC606 time: 55.958769ms
Block 18908900 account 0x02CF07b8Cc4336306dB776A51f84A9490c7f7288 time: 55.95178ms
Block 18908900 account 0x05B2d770bb088327aC381bE041cDD9A9e08da3b0 time: 56.057313ms
Block 18908900 account 0x03599A2429871E6be1B154Fb9c24691F9D301865 time: 63.004221ms
Block 18908900 account 0x0016C0d0343e8f2c3A7b6A51606B84B1545Ec606 time: 62.970421ms
Block 18908900 account 0x0000000000000000000000000000000000000001 time: 63.08238ms
Block 18908900 account 0x0000000000000000000000000000000000000004 time: 63.077184ms
Block 18908900 account 0x0000a26b00c1F0DF003000390027140000fAa719 time: 63.679701ms
Block 18908900 account 0x0000000000A39bb272e79075ade125fd351887Ac time: 70.165315ms
Block 18908900 account 0x000000000022D473030F116dDEE9F6B43aC78BA3 time: 70.261675ms
Block 18908900 account 0x00000000000000ADc04C56Bf30aC9d3c0aAF14dC time: 77.728552ms
Block 18908900 account 0x088857594Cad8eFC4096ed4170973A22a390D501 time: 36.728003ms
Block 18908900 account 0x09F43843cE1E20dd890342f27b113DeDA7F41173 time: 36.77214ms
Block 18908900 account 0x077D360f11D220E4d5D831430c81C26c9be7C4A4 time: 36.899189ms
Block 18908900 account 0x093723d58D56FD72Aa382A1E6B3390E7C64f4Adf time: 36.913045ms
Block 18908900 account 0x0b56d8720CF4175b2fC72A26D33a43E5c77a9aB0 time: 34.527587ms
Block 18908900 account 0x0B873d63F563E7Ef7f49588052ADDB1F64d94568 time: 37.270429ms
Block 18908900 account 0x0B46c75617E62e65a54d126dD424616Ee07410c7 time: 40.552507ms
Block 18908900 account 0x0cA824D88D9d84087aBdBbE68c4797e6D5A4a7DD time: 49.920433ms
Block 18908900 account 0x0E674e057EC0FF97eeA57B6A350DBAAD22FE41BA time: 50.085731ms
Block 18908900 account 0x10fBa52B7D3c182981D5393e8C7DF9D197e2b439 time: 54.008969ms
Block 18908900 account 0x11be3cd9A4ac08d0373e932c525edF63b4c96B06 time: 44.591409ms
Block 18908900 account 0x06450dEe7FD2Fb8E39061434BAbCFC05599a6Fb8 time: 74.662399ms
Block 18908900 account 0x0e1734965617ECC387572f43F9541394308aC0A7 time: 60.91792ms
Block 18908900 account 0x111111111117dC0aa78b770fA6A738034120C302 time: 60.234941ms
Block 18908900 account 0x11b815efB8f581194ae79006d24E0d814B7697F6 time: 57.180255ms
Block 18908900 account 0x1111111254EEB25477B68fb85Ed929f73A960582 time: 57.817485ms
Block 18908900 account 0x137196066b26e37495bd1a2120E52e979Cb8EB3E time: 42.963043ms
Block 18908900 account 0x129aA0A84c624dA2C6331A772A391c92b2027deC time: 44.643242ms
Block 18908900 account 0x1551912ea32D161f12fc58f2Cdf0C99cc2D45D4d time: 50.01673ms
Block 18908900 account 0x1522900B6daFac587d499a862861C0869Be6E428 time: 53.167386ms
Block 18908900 account 0x157e23d3E68aC6f99334B8b0fE71F0eb844911Dd time: 47.491649ms
Block 18908900 account 0x16E6044879Cf63ac0885bDC917Fac13B2f954289 time: 48.158913ms
Block 18908900 account 0x14b4B506f1B11C4d1cBE6F0FADcd07B8605a0316 time: 78.360254ms
Block 18908900 account 0x14feE680690900BA0ccCfC76AD70Fd1b95D10e16 time: 78.397402ms
Block 18908900 account 0x1787F1aC44F18C63F6B91f99D4594610Ac3784B8 time: 56.67639ms
Block 18908900 account 0x18120C52531C16Db474e4A646a1d19c1bE32bCC8 time: 52.181422ms
Block 18908900 account 0x18672b1b0c623a30089A280Ed9256379fb0E4E62 time: 51.798075ms
Block 18908900 account 0x180EFC1349A69390aDE25667487a826164C9c6E4 time: 53.539101ms
Block 18908900 account 0x187b12aAAc326477712694129E272e9Dea3A578A time: 52.086781ms
Block 18908900 account 0x1a2a9bb28F855Db059f7F8949E348ecbAFa0441A time: 48.832109ms
Block 18908900 account 0x16ECCfDbb4eE1A85A33f3A9B21175Cd7Ae753dB4 time: 68.993694ms
Block 18908900 account 0x1AB72a7343B959656208a640dBe75C422EC302cC time: 47.543681ms
Block 18908900 account 0x19845e9a289162B490e5b2503a93AD771161f228 time: 58.893516ms
Block 18908900 account 0x1C143078DbaF087696Fd94b0Cf7CDc3cBD8D8401 time: 50.180653ms
Block 18908900 account 0x1b7be15F017b8aD7c2cf331AFF24989594187e2C time: 56.041732ms
Block 18908900 account 0x1b7D3F4b3c032a5AE656e30eeA4e8E1Ba376068F time: 55.921104ms
Block 18908900 account 0x18Beba778638a2a424AdaC9eC5fCa1b289053F8b time: 75.065353ms
Block 18908900 account 0x1cB8b62E537e8F8Db5750eb516b540a15867e9F9 time: 47.971672ms
Block 18908900 account 0x1E83d356550Af79c897C22662c38CCb7c69a5f8F time: 46.161692ms
Block 18908900 account 0x1DcdB86578e95b6dC32DAEd0ec021794c1D66367 time: 46.43309ms
Block 18908900 account 0x1F51ECb2bD265e42626d0D90f99D84aC9196170f time: 45.554953ms
Block 18908900 account 0x2046154a498E17e8059f32DAC5DE186D8b21Ba58 time: 43.464924ms
Block 18908900 account 0x1F92c68bc96446aA7dc806BFb529537D77Bc982e time: 44.08613ms
Block 18908900 account 0x1F9314233E115Ac3dAc16107717D4F9C56cE30D5 time: 44.042787ms
Block 18908900 account 0x1fBdB7C5Cd0c60FB3a0D096B44dd1A6eEC1C9A9C time: 43.986711ms
Block 18908900 account 0x246b44e8E337ccddA3aaC86929FCBBE78407c850 time: 40.016826ms
Block 18908900 account 0x21C3de23d98Caddc406E3d31b25e807aDDF33633 time: 48.600808ms
Block 18908900 account 0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549 time: 56.465806ms
Block 18908900 account 0x26012260279f98f015C10fEDA56a5c3FD6ce84bB time: 49.99401ms
Block 18908900 account 0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599 time: 68.892636ms
Block 18908900 account 0x269727F088F16E1Aea52Cf5a97B1CD41DAA3f02D time: 50.56676ms
Block 18908900 account 0x253553366Da8546fC250F225fe3d25d0C782303b time: 58.938526ms
Block 18908900 account 0x26c80F735615e5b04196A1f572Dc9059cD9499D7 time: 45.081646ms
Block 18908900 account 0x26fb5721f08eB3BA28c19ab3961F19DFe2F20392 time: 45.198621ms
Block 18908900 account 0x26D97c7eCc9fe8f74310660327b8B090E4576273 time: 45.417144ms
Block 18908900 account 0x264bd8291fAE1D75DB2c5F573b07faA6715997B5 time: 60.858857ms
Block 18908900 account 0x295D80bf15df8BB4C58E6113186DB4C6260d24d6 time: 42.736883ms
Block 18908900 account 0x295FC9b159cb00703F71A7b80293Cee0d4B86a57 time: 42.852682ms
Block 18908900 account 0x28A4CD302243b51E6F24aa16078631CE299bB873 time: 43.509776ms
Block 18908900 account 0x290eB280C153b4Ad4Cd3eB9C5893830287dF3b0e time: 46.516323ms
Block 18908900 account 0x2a6c340bCbb0a79D3deecD3bc5cBc2605ea9259f time: 55.472218ms
Block 18908900 account 0x29F1207742456e59a5Cf1c3087f73cc772665581 time: 59.756866ms
Block 18908900 account 0x2aBE48deFb8b99a579c84B08d34E76b7E2ED73d1 time: 48.423053ms
Block 18908900 account 0x28C6c06298d514Db089934071355E5743bf21d60 time: 68.311015ms
Block 18908900 account 0x2C2C82e7CAf5F14e4995c366D9DB8CdFdf7677E3 time: 42.019909ms
Block 18908900 account 0x2b088e4c31Dc6991759cc6cfC132B11d9FC10D1E time: 47.213937ms
Block 18908900 account 0x2c4Ea51D9dEC7CDABE2d1bde01882f87B5231d21 time: 43.833254ms
Block 18908900 account 0x2C386832F3AabA86E61a97c0A9b0190bf6693F35 time: 44.23771ms
Block 18908900 account 0x2c96b7cB1a78F9c98436f4a6a233AD244698b73B time: 46.091174ms
Block 18908900 account 0x2e1EE260D9D31715A0C35B76b9a21e319395EDE3 time: 39.996815ms
Block 18908900 account 0x2E5749c2ffe9D4299d8eea18F90E5f6f00adf8B0 time: 40.428107ms
Block 18908900 account 0x2Dce7632866E1C795e5644d30173d18b1DfAa71a time: 41.277254ms
Block 18908900 account 0x2eeA44E40930b1984F42078E836c659A12301E40 time: 44.978684ms
Block 18908900 account 0x2e9c946E964Cba2CED048428f1650768F2E1E3dE time: 45.483477ms
Block 18908900 account 0x2EA44F7fDCa12328969F3e83E0b96d7c5f275a0d time: 45.423823ms
Block 18908900 account 0x2f1d79860cf6ea3F4B3b734153B52815773c0638 time: 47.955093ms
Block 18908900 account 0x306395de854db488b08594fb0509E355ff4BC682 time: 44.379231ms
Block 18908900 account 0x2Fc617E933a52713247CE25730f6695920B3befe time: 45.309883ms
Block 18908900 account 0x30510f20a905d9aCdeA7b181dA5Ac63E9AA4c248 time: 44.963072ms
Block 18908900 account 0x31E1Df9b7222A5065A4e4B88495ecf32CE1D2376 time: 43.996024ms
Block 18908900 account 0x32157f6EcE51e4193EF46ADC7b17F25Fbe7f308b time: 45.730087ms
Block 18908900 account 0x32d47d0F581Df23fE87f2b1B36031f1922C86227 time: 42.701864ms
Block 18908900 account 0x308861A430be4cce5502d0A12724771Fc6DaF216 time: 55.559238ms
Block 18908900 account 0x3248e8bA90FAcC4fdD3814518c14F8Cc4D980E4B time: 45.19228ms
Block 18908900 account 0x345a7F272e86e11DE3D470853b5411A2B83BE9a6 time: 45.60347ms
Block 18908900 account 0x334c6149a918b1F5631d02443fD5e15344c22219 time: 52.933219ms
Block 18908900 account 0x31555696dD1242B2AB67B9a53b6465c814502F2C time: 64.150527ms
Block 18908900 account 0x3597bfD533a99c9aa083587B074434E61Eb0A258 time: 49.94517ms
Block 18908900 account 0x33DaF5dc622cde9a361238846354C870aE85Ed55 time: 53.078734ms
Block 18908900 account 0x31c8EAcBFFdD875c74b94b077895Bd78CF1E64A3 time: 65.193342ms
Block 18908900 account 0x335bBF6352F8b96d2938e7D5264f307e7Ac2D6eb time: 65.049663ms
Block 18908900 account 0x35fA164735182de50811E8e2E824cFb9B6118ac2 time: 54.380961ms
Block 18908900 account 0x37f2D3bb77161FAE9C8aC3E2A686F3CB0a6FC874 time: 45.22812ms
Block 18908900 account 0x387803fFEe26aC7eB4aC7aA35E06b1B848383860 time: 45.505439ms
Block 18908900 account 0x388E66f73fDBA595B1616324358E11aD465017d9 time: 59.364999ms
Block 18908900 account 0x390f3595bCa2Df7d23783dFd126427CCeb997BF4 time: 54.259078ms
Block 18908900 account 0x3926690821d0cfF8d1bb489F0039a1b274F4CeBF time: 52.270011ms
Block 18908900 account 0x39552416ae4C998d6B04711746051d3b44eFa524 time: 51.909485ms
Block 18908900 account 0x392B5e9047105EdaF2F00dbC5c2567cAddE7dE2C time: 52.310259ms
Block 18908900 account 0x3e777240Cc618957Ed0aD94Ab05e57505b01f0b4 time: 49.978534ms
Block 18908900 account 0x3D12052044d4fAd15D59aE0c2E55059d460CF78e time: 53.669278ms
Block 18908900 account 0x40bD3a7E94Cde293f0394289b306ECC094122E23 time: 48.712805ms
Block 18908900 account 0x3b8d90D02C6BebCd421bd1dfE913970e2296Be61 time: 66.691498ms
Block 18908900 account 0x4152aAE98e2A6931E73e4c3f641597C219b7825B time: 53.324594ms
Block 18908900 account 0x423d88Fc6A97eBa6b5ec787ea5B4174F09E796c0 time: 54.269511ms
Block 18908900 account 0x426AedbEd16726E3F220cb4FED4d4060b95ccA46 time: 53.184947ms
Block 18908900 account 0x3cD751E6b0078Be393132286c442345e5DC49699 time: 72.785451ms
Block 18908900 account 0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD time: 78.952515ms
Block 18908900 account 0x431B5A84aCC1297Eda88259f300262F1bc3A74f3 time: 64.272688ms
Block 18908900 account 0x45300136662dD4e58fc0DF61E6290DFfD992B785 time: 50.793242ms
Block 18908900 account 0x45A318273749d6eb00f5F6cA3bC7cD3De26D642A time: 49.067302ms
Block 18908900 account 0x4585FE77225b41b697C938B018E2Ac67Ac5a20c0 time: 49.276737ms
Block 18908900 account 0x45Fb5263568dB898feBE6582433Fc055Eb125f43 time: 49.354613ms
Block 18908900 account 0x43e4715ae093a4C86B5eCdDb52216c4f879e9672 time: 70.808854ms
Block 18908900 account 0x484d362d129DeD2881707feccE434E7C3f65Ed78 time: 43.743551ms
Block 18908900 account 0x4A698fbdF5481191f82863Fc8ce978b49dd367cD time: 36.639029ms
Block 18908900 account 0x492a0B508BAA44e0243849CF7F04ab7307cAfDCB time: 42.240114ms
Block 18908900 account 0x4A22100326ef4c43A537Aa99D783c71Cc4Be0935 time: 40.899171ms
Block 18908900 account 0x4675C7e5BaAFBFFbca748158bEcBA61ef3b0a263 time: 50.204687ms
Block 18908900 account 0x46340b20830761efd32832A74d7169B29FEB9758 time: 62.620379ms
Block 18908900 account 0x4AaF76075b2105062e5fbFC26Ec2Ad5b1e2032E5 time: 39.20031ms
Block 18908900 account 0x4b15a9c28034dC83db40CD810001427d3BD7163D time: 34.669375ms
Block 18908900 account 0x4aAb15cB2DdE861E3a6e37647Dc82FE79Bec57CD time: 58.060511ms
Block 18908900 account 0x4C49d4Bd6a571827B4A556a0e1e3071DA6231B9D time: 38.666679ms
Block 18908900 account 0x4d3a96C5A07266cce936c626292b0DF1ACa0FE7A time: 41.618123ms
Block 18908900 account 0x4DF5D4350A22f50Ef7E045146Df99F98bF28bCC3 time: 41.324159ms
Block 18908900 account 0x4b94b8379ac5E076420B9216489fF571748c9Ba8 time: 56.640655ms
Block 18908900 account 0x4e34dA137f0B317c633838458E0c923a5E088752 time: 48.244478ms
Block 18908900 account 0x510100D5143e011Db24E2aa38abE85d73D5B2177 time: 52.990405ms
Block 18908900 account 0x50Ea48954D7F11662ABA3997998635ebC36e2d1B time: 54.157984ms
Block 18908900 account 0x51cB253744189f11241becb29BeDd3F1b5384fdB time: 50.477329ms
Block 18908900 account 0x53aCa247237B9ea76dA289D2DA93bE46354c3499 time: 47.751283ms
Block 18908900 account 0x4D73AdB72bC3DD368966edD0f0b2148401A178E2 time: 64.960487ms
Block 18908900 account 0x4d224452801ACEd8B2F0aebE155379bb5D594381 time: 67.783756ms
Block 18908900 account 0x53F451165Ba6fdbe39A134673d13948261B2334A time: 50.094057ms
Block 18908900 account 0x503828976D22510aad0201ac7EC88293211D23Da time: 63.565256ms
Block 18908900 account 0x514910771AF9Ca656af840dff83E8264EcF986CA time: 57.79413ms
Block 18908900 account 0x508E00D5ceF397B02d260D035e5EE80775e4C821 time: 63.666145ms
Block 18908900 account 0x58edF78281334335EfFa23101bBe3371b6a36A51 time: 35.966201ms
Block 18908900 account 0x55DCad916750C19C4Ec69D65Ff0317767B36cE90 time: 40.14974ms
Block 18908900 account 0x5c7BCd6E7De5423a257D81B442095A1a6ced35C5 time: 37.815978ms
Block 18908900 account 0x5bdf85216ec1e38D6458C870992A69e38e03F7Ef time: 65.261042ms
Block 18908900 account 0x5eafeF1f481AcD69561Ce02c3ef537Cba1C5A02D time: 46.949011ms
Block 18908900 account 0x606B270Ed1B35666448FA53FdbCAd5Caa04A70f3 time: 49.649488ms
Block 18908900 account 0x6068eC1B35852Eb3156de9d09a572537A12662f5 time: 50.00714ms
Block 18908900 account 0x61c199401dDcEBC5E4B468581EFABef34e017451 time: 48.240913ms
Block 18908900 account 0x63d154D731Fa0681F5BADB7D40889aD8b4C77337 time: 45.798201ms
Block 18908900 account 0x627F11eAf1789Dd0b462Dcb8eDB2D05EE2B37dD2 time: 46.846752ms
Block 18908900 account 0x629D22E6eEaC46A11dBC96be93b90aee9309Be4c time: 46.607655ms
Block 18908900 account 0x5D0a0450ee367C90cBc1B5a16ff7D095f7F11f56 time: 68.565036ms
Block 18908900 account 0x62D0A8458eD7719FDAF978fe5929C6D342B0bFcE time: 49.350173ms
Block 18908900 account 0x644192291cc835A93d6330b24EA5f5FEdD0eEF9e time: 50.486364ms
Block 18908900 account 0x5e7Cf53C3BF6F33a40d37038FEfC65362661336E time: 61.127643ms
Block 18908900 account 0x66E3dCA826b04B5d4988F7a37c91c9b1041e579D time: 48.150786ms
Block 18908900 account 0x5D738fBf1D8940BBE72Af847d88c517064DE76e7 time: 84.667591ms
Block 18908900 account 0x5D979d56F3949123E9745d692ad6C1bEf9386e7E time: 74.853559ms
Block 18908900 account 0x5DB5c57880829B5E136CD2524856832CfCc7CafF time: 76.194612ms
Block 18908900 account 0x673a6BC4D348fF5E77E0a2d24E3aed0554F1c7F4 time: 46.992686ms
Block 18908900 account 0x67e987Fd9FCA5E748a33693be94Fed4Ed9A22530 time: 46.519759ms
Block 18908900 account 0x6887246668a3b87F54DeB3b94Ba47a6f63F32985 time: 46.75197ms
Block 18908900 account 0x67E236A9fb5B6F29342329146174b22ED2FEfe3a time: 46.874986ms
Block 18908900 account 0x6A3a3BB278278a1112bb8615C5Df4d16C437fBe1 time: 47.463113ms
Block 18908900 account 0x6ca67348c79C14956EF7a737725860561E188b9A time: 50.127764ms
Block 18908900 account 0x6a2A167416250F417dB86aBa90c1E4F5fF524cb6 time: 51.125606ms
Block 18908900 account 0x6Ef0D97Cc76f7601fc9ecbF0C780b80255dC2485 time: 56.092206ms
Block 18908900 account 0x6FD567D84c24e449d9aB76E5627f178904566063 time: 56.324936ms
Block 18908900 account 0x6F52BcE3ACA5E0dCfFA54cfaC5c333b34428A5a8 time: 58.974515ms
Block 18908900 account 0x6F6382F241E3C6ee0e9Bee2390d91A73aDc0aFFf time: 59.109466ms
Block 18908900 account 0x6767526a362EC6c6b1DF185478e4F01506B73Ff3 time: 73.667415ms
Block 18908900 account 0x7075cc935819668E94a07F1b4d3AFe64006143b1 time: 52.118263ms
Block 18908900 account 0x70ee90e697E86D33229E9Ba8c534e8161d30dC4e time: 50.77568ms
Block 18908900 account 0x703b120F15Ab77B986a24c6f9262364d02f9432f time: 54.987755ms
Block 18908900 account 0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80 time: 75.777392ms
Block 18908900 account 0x71660c4005BA85c37ccec55d0C4493E66Fe775d3 time: 44.152797ms
Block 18908900 account 0x735eD02655Bca15EC46491C0dE4946591135459b time: 43.794329ms
Block 18908900 account 0x727900709620BC0FfCF0e6fd54e118022790ddfd time: 51.183568ms
Block 18908900 account 0x72Ab6E3ca289b854e171E3E54EFC0d60c3EBC9B0 time: 51.214665ms
Block 18908900 account 0x7171a651B0C95d9c61214235dB19568B87FA6BE7 time: 51.78724ms
Block 18908900 account 0x72efCCB708a056D79366e50Ade626a9F1E600ed4 time: 48.523167ms
Block 18908900 account 0x733b61000B57D6bC5f47152D86847b958a595158 time: 49.392075ms
Block 18908900 account 0x73ae592a375A57674B93925ac208d2B5C881f8b9 time: 42.276916ms
Block 18908900 account 0x74D21209254381091A62AE73F5A4c6206e5F8FF9 time: 40.208978ms
Block 18908900 account 0x73cf4D8C888AE26d161452924edEB0Cd8Bd3203E time: 40.745667ms
Block 18908900 account 0x754C2bF02e1E85ee8783CB40Ca584d00770ccA35 time: 42.872474ms
Block 18908900 account 0x755F01736f93C91585b840C2179c560B754D69F3 time: 42.815377ms
Block 18908900 account 0x7467e97130809c5e7C48E0e0F160df83cCe9D3c8 time: 48.036464ms
Block 18908900 account 0x757bAF10111ca2e2C09D306529B250C154cA4a13 time: 44.451517ms
Block 18908900 account 0x759E71479B876d0ad18fAFf5aF943c077af43344 time: 48.388028ms
Block 18908900 account 0x74F01859D98fc68e25C7984F48dC8a117f58C9DF time: 71.46575ms
Block 18908900 account 0x769aB49D9c4F2e563413C6400c7cDb03E3e4Df84 time: 46.038984ms
Block 18908900 account 0x772bB79cf51A075B5622b79E417806DF6F0E1b90 time: 48.707113ms
Block 18908900 account 0x76BE3b62873462d2142405439777e971754E8E77 time: 48.996852ms
Block 18908900 account 0x75e89d5979E4f6Fba9F97c104c2F0AFB3F1dcB88 time: 64.973942ms
Block 18908900 account 0x78246aC69cce0d90A366B2d52064a88bb4aD8467 time: 46.595264ms
Block 18908900 account 0x78074590e247D78f90593A6f977D896Be39Aa42f time: 48.938787ms
Block 18908900 account 0x7723a0Fe7cBEAbAF87d5e6948B93CA43FF61fACA time: 55.635525ms
Block 18908900 account 0x794AE1414E933eb0129D9610C95972C8aCCB4E0b time: 47.813711ms
Block 18908900 account 0x782544cA640C4E3289A6B4146e2cD18bf17C9AFa time: 54.726208ms
Block 18908900 account 0x77696bb39917C91A0c3908D577d5e322095425cA time: 67.311693ms
Block 18908900 account 0x7A8444cf76C438B7E52772caA0c9Ee76704F55cc time: 53.222457ms
Block 18908900 account 0x7b050b733714CB571e8c802D8d17fDBaAE03C35b time: 49.929047ms
Block 18908900 account 0x7BcdCc0Afc2265E1E87595C96fD838F118aF883A time: 44.160981ms
Block 18908900 account 0x7830c87C02e56AFf27FA8Ab1241711331FA86F43 time: 68.213509ms
Block 18908900 account 0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D time: 69.804013ms
Block 18908900 account 0x7C2f52fD7823eae758d5b438216086fbAa1a43C4 time: 50.375806ms
Block 18908900 account 0x7d620f7A46b0B8f195E11f9d1c5E0980b4578311 time: 48.952473ms
Block 18908900 account 0x7d1263d256c42cd3f44a117fE72DEe657f66cAbD time: 49.037336ms
Block 18908900 account 0x7D766d3f7FFe8ad875caf137ae1859960216c6a9 time: 48.434715ms
Block 18908900 account 0x7c195D981AbFdC3DDecd2ca0Fed0958430488e34 time: 59.404763ms
Block 18908900 account 0x7Dd59583277a6DF530c84DeDC79219E834954d75 time: 51.808203ms
Block 18908900 account 0x7e71561E427B408AEfD8f925758869Cf0fc63e47 time: 51.78924ms
Block 18908900 account 0x7f6E08018D956e4ad9CfD3a389c2310D3609af1C time: 60.24075ms
Block 18908900 account 0x80a721CAAd5D26d3f36807e700625B61b2b70D7f time: 57.055658ms
Block 18908900 account 0x7fE9dd346923aAc752558A8448de4240e5D7d002 time: 62.832577ms
Block 18908900 account 0x80A50FB95a9Dd6C34342f81259e68BB669b837Ce time: 62.809675ms
Block 18908900 account 0x7F4E87e4eF205A4F162A00321f2cABa2d49CDD5B time: 86.082194ms
Block 18908900 account 0x7F86Bf177Dd4F3494b841a37e810A34dD56c829B time: 83.118474ms
Block 18908900 account 0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e time: 76.843902ms
Block 18908900 account 0x80D55c03180349Fff4a229102F62328220A96444 time: 61.548744ms
Block 18908900 account 0x814e17E3B4bDc0a58383AE7eE626eB72303d599E time: 55.893329ms
Block 18908900 account 0x82f494da55e7Df4CeB97b1D45574a45e6A4F46a0 time: 53.316107ms
Block 18908900 account 0x83C41363cBee0081dab75cB841FA24f3dB46627e time: 51.405494ms
Block 18908900 account 0x8222f50e4e01F519Da7DA1CBCdB3355EFB8F9F0F time: 57.381904ms
Block 18908900 account 0x80C67432656d59144cEFf962E8fAF8926599bCF8 time: 76.355986ms
Block 18908900 account 0x84BE0ABfCBc6b00eE56070D6eeC2EF307Ca74f6e time: 55.618435ms
Block 18908900 account 0x84458E61C014262e7818A98FB23D9c6a6a3ed1b2 time: 56.4205ms
Block 18908900 account 0x858de952Fe193a0876437b2fd8AfC24bB1D395a4 time: 50.651122ms
Block 18908900 account 0x863fe1D64803c2209448a785E8c1b80393110eB2 time: 49.025137ms
Block 18908900 account 0x81f91aCA8C05b3EefebC00171139AFefAc17C9A6 time: 81.435514ms
Block 18908900 account 0x864f994d70876950956d2B7C66E969884Fd80bdC time: 48.889527ms
Block 18908900 account 0x870Bd89692bf7cB8843e92a7863F6e6a00d5414e time: 50.280685ms
Block 18908900 account 0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2 time: 51.630897ms
Block 18908900 account 0x8827Ce7719D380499b8014166308d53306ac37d2 time: 50.677777ms
Block 18908900 account 0x8850b1aaFA2B094D6B2E1Be254ee71f9112186e7 time: 49.390712ms
Block 18908900 account 0x88cdE8Fb106b30d22e077498A1D84Cf4149bF52d time: 49.394405ms
Block 18908900 account 0x87A9732E3f4a80f78b042f725E0f05fa3e88C8B9 time: 51.698958ms
Block 18908900 account 0x881944C36Ff203B93fe9BAadf3D4D1104ddF1396 time: 51.649514ms
Block 18908900 account 0x8984619ba08aD0CF9C8eC7EA397ec5546Fbc5729 time: 51.406645ms
Block 18908900 account 0x89d584A1EDB3A70B3B07963F9A3eA5399E38b136 time: 50.60151ms
Block 18908900 account 0x8a37F0290AE85D08522d2A605617e76128Fd0712 time: 52.287041ms
Block 18908900 account 0x8acA0Cc26B64B6fd072ABd9BCD3a87eB84761344 time: 57.275039ms
Block 18908900 account 0x8b6eD5Fa776F10787F1171bDEea4f3c40974DF6E time: 51.819476ms
Block 18908900 account 0x88dF592F8eb5D7Bd38bFeF7dEb0fBc02cf3778a0 time: 77.68136ms
Block 18908900 account 0x8C3D5781199D300f75aeE32DA6b02c041Ded96fc time: 57.006806ms
