id	count	probability
425	218	0.000004532350
426	193	0.000004012585
427	195	0.000004054167
428	214	0.000004449188
429	187	0.000003887842
430	203	0.000004220491
431	188	0.000003908632
432	207	0.000004303654
433	211	0.000004386816
434	210	0.000004366026
435	207	0.000004303654
436	192	0.000003991795
437	206	0.000004282863
438	221	0.000004594722
439	197	0.000004095748
440	230	0.000004781838
441	198	0.000004116538
442	209	0.000004345235
443	197	0.000004095748
444	206	0.000004282863
445	171	0.000003555192
446	189	0.000003929423
447	195	0.000004054167
448	192	0.000003991795
449	216	0.000004490769
450	200	0.000004158120
451	207	0.000004303654
452	181	0.000003763098
453	157	0.000003264124
454	188	0.000003908632
455	193	0.000004012585
456	168	0.000003492820
457	193	0.000004012585
458	159	0.000003305705
459	182	0.000003783889
460	193	0.000004012585
461	167	0.000003472030
462	196	0.000004074957
463	187	0.000003887842
464	181	0.000003763098
465	213	0.000004428397
466	193	0.000004012585
467	168	0.000003492820
468	193	0.000004012585
469	169	0.000003513611
470	184	0.000003825470
471	173	0.000003596773
472	177	0.000003679936
473	177	0.000003679936
474	170	0.000003534402
475	164	0.000003409658
476	179	0.000003721517
477	169	0.000003513611
478	151	0.000003139380
479	181	0.000003763098
480	172	0.000003575983
481	177	0.000003679936
482	175	0.000003638355
483	185	0.000003846261
484	152	0.000003160171
485	149	0.000003097799
486	161	0.000003347286
487	147	0.000003056218
488	173	0.000003596773
489	153	0.000003180961
490	162	0.000003368077
491	145	0.000003014637
492	150	0.000003118590
493	139	0.000002889893
494	171	0.000003555192
495	152	0.000003160171
496	150	0.000003118590
497	160	0.000003326496
498	161	0.000003347286
499	159	0.000003305705
500	168	0.000003492820
501	144	0.000002993846
502	158	0.000003284914
503	146	0.000003035427
504	132	0.000002744359
505	173	0.000003596773
506	160	0.000003326496
507	132	0.000002744359
508	152	0.000003160171
509	137	0.000002848312
510	134	0.000002785940
511	131	0.000002723568
512	152	0.000003160171
513	147	0.000003056218
514	141	0.000002931474
515	138	0.000002869103
516	129	0.000002681987
517	142	0.000002952265
518	139	0.000002889893
519	150	0.000003118590
520	148	0.000003077008
521	124	0.000002578034
522	119	0.000002474081
523	121	0.000002515662
524	139	0.000002889893
525	130	0.000002702778
526	128	0.000002661197
527	126	0.000002619615
528	126	0.000002619615
529	135	0.000002806731
530	144	0.000002993846
531	132	0.000002744359
532	126	0.000002619615
533	130	0.000002702778
534	154	0.000003201752
535	126	0.000002619615
536	142	0.000002952265
537	124	0.000002578034
538	157	0.000003264124
539	121	0.000002515662
540	134	0.000002785940
541	140	0.000002910684
542	141	0.000002931474
543	125	0.000002598825
544	128	0.000002661197
545	129	0.000002681987
546	112	0.000002328547
547	129	0.000002681987
548	127	0.000002640406
549	126	0.000002619615
550	133	0.000002765150
551	135	0.000002806731
552	125	0.000002598825
553	126	0.000002619615
554	126	0.000002619615
555	137	0.000002848312
556	141	0.000002931474
557	117	0.000002432500
558	117	0.000002432500
559	129	0.000002681987
560	136	0.000002827521
561	98	0.000002037479
562	119	0.000002474081
563	114	0.000002370128
564	135	0.000002806731
565	102	0.000002120641
566	110	0.000002286966
567	116	0.000002411709
568	119	0.000002474081
569	97	0.000002016688
570	127	0.000002640406
571	133	0.000002765150
572	113	0.000002349338
573	115	0.000002390919
574	115	0.000002390919
575	130	0.000002702778
576	107	0.000002224594
577	111	0.000002307756
578	126	0.000002619615
579	136	0.000002827521
580	117	0.000002432500
581	116	0.000002411709
582	98	0.000002037479
583	86	0.000001787991
584	112	0.000002328547
585	115	0.000002390919
586	109	0.000002266175
587	105	0.000002183013
588	127	0.000002640406
589	101	0.000002099850
590	110	0.000002286966
591	130	0.000002702778
592	103	0.000002141432
593	103	0.000002141432
594	93	0.000001933526
595	100	0.000002079060
596	99	0.000002058269
597	116	0.000002411709
598	111	0.000002307756
599	97	0.000002016688
600	112	0.000002328547
601	99	0.000002058269
602	85	0.000001767201
603	102	0.000002120641
604	94	0.000001954316
605	83	0.000001725620
606	112	0.000002328547
607	99	0.000002058269
608	119	0.000002474081
609	109	0.000002266175
610	86	0.000001787991
611	103	0.000002141432
612	92	0.000001912735
613	86	0.000001787991
614	85	0.000001767201
615	104	0.000002162222
616	100	0.000002079060
617	119	0.000002474081
618	114	0.000002370128
619	93	0.000001933526
620	107	0.000002224594
621	102	0.000002120641
622	107	0.000002224594
623	91	0.000001891944
624	110	0.000002286966
625	101	0.000002099850
626	87	0.000001808782
627	95	0.000001975107
628	90	0.000001871154
629	108	0.000002245385
630	91	0.000001891944
631	99	0.000002058269
632	89	0.000001850363
633	102	0.000002120641
634	90	0.000001871154
635	107	0.000002224594
636	70	0.000001455342
637	84	0.000001746410
638	91	0.000001891944
639	110	0.000002286966
640	76	0.000001580085
641	74	0.000001538504
642	80	0.000001663248
643	80	0.000001663248
644	95	0.000001975107
645	106	0.000002203803
646	95	0.000001975107
647	86	0.000001787991
648	95	0.000001975107
649	78	0.000001621667
650	91	0.000001891944
651	90	0.000001871154
652	85	0.000001767201
653	92	0.000001912735
654	92	0.000001912735
655	93	0.000001933526
656	92	0.000001912735
657	96	0.000001995897
658	90	0.000001871154
659	79	0.000001642457
660	81	0.000001684038
661	89	0.000001850363
662	89	0.000001850363
663	87	0.000001808782
664	95	0.000001975107
665	79	0.000001642457
666	105	0.000002183013
667	71	0.000001476132
668	76	0.000001580085
669	74	0.000001538504
670	99	0.000002058269
671	88	0.000001829573
672	82	0.000001704829
673	87	0.000001808782
674	90	0.000001871154
675	73	0.000001517714
676	77	0.000001600876
677	82	0.000001704829
678	78	0.000001621667
679	80	0.000001663248
680	80	0.000001663248
681	83	0.000001725620
682	74	0.000001538504
683	83	0.000001725620
684	79	0.000001642457
685	75	0.000001559295
686	71	0.000001476132
687	71	0.000001476132
688	71	0.000001476132
689	81	0.000001684038
690	73	0.000001517714
691	87	0.000001808782
692	61	0.000001268226
693	70	0.000001455342
694	82	0.000001704829
695	81	0.000001684038
696	70	0.000001455342
697	83	0.000001725620
698	82	0.000001704829
699	89	0.000001850363
700	62	0.000001289017
701	80	0.000001663248
702	55	0.000001143483
703	64	0.000001330598
704	77	0.000001600876
705	63	0.000001309808
706	60	0.000001247436
707	65	0.000001351389
708	74	0.000001538504
709	67	0.000001392970
710	69	0.000001434551
711	56	0.000001164273
712	57	0.000001185064
713	80	0.000001663248
714	62	0.000001289017
715	60	0.000001247436
716	79	0.000001642457
717	68	0.000001413761
718	58	0.000001205855
719	68	0.000001413761
720	85	0.000001767201
721	69	0.000001434551
722	70	0.000001455342
723	83	0.000001725620
724	78	0.000001621667
725	76	0.000001580085
726	63	0.000001309808
727	68	0.000001413761
728	58	0.000001205855
729	68	0.000001413761
730	71	0.000001476132
731	72	0.000001496923
732	60	0.000001247436
733	58	0.000001205855
734	72	0.000001496923
735	78	0.000001621667
736	60	0.000001247436
737	61	0.000001268226
738	53	0.000001101902
739	59	0.000001226645
740	71	0.000001476132
741	60	0.000001247436
742	74	0.000001538504
743	63	0.000001309808
744	62	0.000001289017
745	66	0.000001372179
746	63	0.000001309808
747	68	0.000001413761
748	59	0.000001226645
749	52	0.000001081111
750	50	0.000001039530
751	57	0.000001185064
752	65	0.000001351389
753	63	0.000001309808
754	85	0.000001767201
755	73	0.000001517714
756	75	0.000001559295
757	60	0.000001247436
758	68	0.000001413761
759	81	0.000001684038
760	54	0.000001122692
761	63	0.000001309808
762	68	0.000001413761
763	52	0.000001081111
764	70	0.000001455342
765	56	0.000001164273
766	68	0.000001413761
767	66	0.000001372179
768	67	0.000001392970
769	51	0.000001060320
770	64	0.000001330598
771	68	0.000001413761
772	55	0.000001143483
773	54	0.000001122692
774	58	0.000001205855
775	60	0.000001247436
776	64	0.000001330598
777	54	0.000001122692
778	53	0.000001101902
779	71	0.000001476132
780	67	0.000001392970
781	62	0.000001289017
782	56	0.000001164273
783	46	0.000000956368
784	68	0.000001413761
785	69	0.000001434551
786	52	0.000001081111
787	60	0.000001247436
788	46	0.000000956368
789	48	0.000000997949
790	46	0.000000956368
791	48	0.000000997949
792	66	0.000001372179
793	57	0.000001185064
794	51	0.000001060320
795	44	0.000000914786
796	56	0.000001164273
797	61	0.000001268226
798	58	0.000001205855
799	45	0.000000935577
800	69	0.000001434551
801	65	0.000001351389
802	60	0.000001247436
803	52	0.000001081111
804	57	0.000001185064
805	52	0.000001081111
806	68	0.000001413761
807	55	0.000001143483
808	46	0.000000956368
809	44	0.000000914786
810	56	0.000001164273
811	55	0.000001143483
812	53	0.000001101902
813	53	0.000001101902
814	52	0.000001081111
815	47	0.000000977158
816	55	0.000001143483
817	58	0.000001205855
818	55	0.000001143483
819	59	0.000001226645
820	46	0.000000956368
821	50	0.000001039530
822	55	0.000001143483
823	48	0.000000997949
824	62	0.000001289017
825	49	0.000001018739
826	58	0.000001205855
827	68	0.000001413761
828	52	0.000001081111
829	42	0.000000873205
830	52	0.000001081111
831	54	0.000001122692
832	67	0.000001392970
833	45	0.000000935577
834	45	0.000000935577
835	46	0.000000956368
836	57	0.000001185064
837	56	0.000001164273
838	43	0.000000893996
839	53	0.000001101902
840	51	0.000001060320
841	49	0.000001018739
842	46	0.000000956368
843	44	0.000000914786
844	60	0.000001247436
845	46	0.000000956368
846	40	0.000000831624
847	45	0.000000935577
848	40	0.000000831624
849	54	0.000001122692
850	61	0.000001268226
851	56	0.000001164273
852	59	0.000001226645
853	43	0.000000893996
854	51	0.000001060320
855	50	0.000001039530
856	42	0.000000873205
857	45	0.000000935577
858	36	0.000000748462
859	46	0.000000956368
860	51	0.000001060320
861	49	0.000001018739
862	48	0.000000997949
863	45	0.000000935577
864	52	0.000001081111
865	46	0.000000956368
866	46	0.000000956368
867	59	0.000001226645
868	48	0.000000997949
869	43	0.000000893996
870	45	0.000000935577
871	45	0.000000935577
872	47	0.000000977158
873	43	0.000000893996
